,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称,权重
0,2023-06-30,000906,中证800,CSI 800,002407,多氟多,Do-Fluoride Chemicals Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.083
1,2023-06-30,000906,中证800,CSI 800,002408,齐翔腾达,Zibo Qixiang Tengda Chemical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.042
2,2023-06-30,000906,中证800,CSI 800,300012,华测检测,"CENTRE TESTING INTERNATIONAL GROUP CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.128
3,2023-06-30,000906,中证800,CSI 800,300014,亿纬锂能,Eve Energy Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.289
4,2023-06-30,000906,中证800,CSI 800,300015,爱尔眼科,Aier Eye Hospital Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.337
5,2023-06-30,000906,中证800,CSI 800,300017,网宿科技,"Wangsu Science and Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.067
6,2023-06-30,000906,中证800,CSI 800,002500,山西证券,Shanxi Securities Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.047
7,2023-06-30,000906,中证800,CSI 800,600131,国网信通,"State Grid Information&Communication Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.038
8,2023-06-30,000906,中证800,CSI 800,600157,永泰能源,"WINTIME ENERGY GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,0.123
9,2023-06-30,000906,中证800,CSI 800,600150,中国船舶,China CSSC Holdings Limited,上海证券交易所,Shanghai Stock Exchange,0.286
10,2023-06-30,000906,中证800,CSI 800,600166,福田汽车,Beiqi Foton Motor Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.064
11,2023-06-30,000906,中证800,CSI 800,600153,建发股份,Xiamen C&D Inc,上海证券交易所,Shanghai Stock Exchange,0.064
12,2023-06-30,000906,中证800,CSI 800,600161,天坛生物,Beijing Tiantan Biological Products Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.087
13,2023-06-30,000906,中证800,CSI 800,600170,上海建工,Shanghai Construction Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.065
14,2023-06-30,000906,中证800,CSI 800,600160,巨化股份,Zhejiang Ju Hua Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.072
15,2023-06-30,000906,中证800,CSI 800,600188,兖矿能源,Yankuang Energy Group Company Limited,上海证券交易所,Shanghai Stock Exchange,0.107
16,2023-06-30,000906,中证800,CSI 800,600039,四川路桥,Sichuan Road&Bridge Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.1
17,2023-06-30,000906,中证800,CSI 800,600900,长江电力,China Yangtze Power Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.84
18,2023-06-30,000906,中证800,CSI 800,600259,广晟有色,"Rising Nonferrous Metals Share Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.028
19,2023-06-30,000906,中证800,CSI 800,600416,湘电股份,Xiangtan Electric Manufacturing Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.049
20,2023-06-30,000906,中证800,CSI 800,600377,宁沪高速,Jiangsu Expressway Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.019
21,2023-06-30,000906,中证800,CSI 800,600332,白云山,GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS COMPANY LIMITED,上海证券交易所,Shanghai Stock Exchange,0.087
22,2023-06-30,000906,中证800,CSI 800,600010,包钢股份,Inner Mongolia Baotou Steel Union Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.158
23,2023-06-30,000906,中证800,CSI 800,600176,中国巨石,"CHINA JUSHI CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.132
24,2023-06-30,000906,中证800,CSI 800,600141,兴发集团,Hubei Xingfa Chemicals Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.067
25,2023-06-30,000906,中证800,CSI 800,600208,新湖中宝,Xinhu Zhongbao Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.041
26,2023-06-30,000906,中证800,CSI 800,600839,四川长虹,Sichuan Changhong Electric Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.073
27,2023-06-30,000906,中证800,CSI 800,600848,上海临港,Shanghai Lingang Holdings Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.045
28,2023-06-30,000906,中证800,CSI 800,600859,王府井,"Wangfujing Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.061
29,2023-06-30,000906,中证800,CSI 800,600600,青岛啤酒,Tsingtao Brewery Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.143
30,2023-06-30,000906,中证800,CSI 800,600863,内蒙华电,Inner Mongolia Mengdian Huaneng Thermal Power Corp Ltd,上海证券交易所,Shanghai Stock Exchange,0.053
31,2023-06-30,000906,中证800,CSI 800,600871,石化油服,Sinopec Oilfield Service Corporation,上海证券交易所,Shanghai Stock Exchange,0.031
32,2023-06-30,000906,中证800,CSI 800,600873,梅花生物,"Meihua Holdings Group Co., Ltd",上海证券交易所,Shanghai Stock Exchange,0.072
33,2023-06-30,000906,中证800,CSI 800,600298,安琪酵母,Angel Yeast Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.086
34,2023-06-30,000906,中证800,CSI 800,600315,上海家化,Shanghai Jahwa United Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.038
35,2023-06-30,000906,中证800,CSI 800,600690,海尔智家,"Haier Smart Home Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.346
36,2023-06-30,000906,中证800,CSI 800,600028,中国石化,China Petroleum & Chemical Corporation,上海证券交易所,Shanghai Stock Exchange,0.471
37,2023-06-30,000906,中证800,CSI 800,600556,天下秀,"Inmyshow Digital Technology (Group) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.03
38,2023-06-30,000906,中证800,CSI 800,600346,恒力石化,"Hengli Petrochemical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.118
39,2023-06-30,000906,中证800,CSI 800,600195,中牧股份,China Animal Husbandry Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.023
40,2023-06-30,000906,中证800,CSI 800,600167,联美控股,"Luenmei Holding Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.025
41,2023-06-30,000906,中证800,CSI 800,600126,杭钢股份,Hang Zhou Iron & Steel Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.023
42,2023-06-30,000906,中证800,CSI 800,002120,韵达股份,"YUNDA Holding CO., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.054
43,2023-06-30,000906,中证800,CSI 800,601390,中国中铁,China Railway Group Limited,上海证券交易所,Shanghai Stock Exchange,0.303
44,2023-06-30,000906,中证800,CSI 800,601098,中南传媒,China South Publishing & Media Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.032
45,2023-06-30,000906,中证800,CSI 800,300136,信维通信,Shenzhen Sunway Communication Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.076
46,2023-06-30,000906,中证800,CSI 800,601618,中国中冶,Metallurgical Corporation of China Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.11
47,2023-06-30,000906,中证800,CSI 800,600219,南山铝业,"Shandong Nanshan Aluminium Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.083
48,2023-06-30,000906,中证800,CSI 800,600837,海通证券,Haitong Securities Company Limited,上海证券交易所,Shanghai Stock Exchange,0.347
49,2023-06-30,000906,中证800,CSI 800,600062,华润双鹤,"CHINA RESOURCES DOUBLE-CRANE PHARMACEUTICAL CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,0.028
50,2023-06-30,000906,中证800,CSI 800,600132,重庆啤酒,Chongqing Brewery Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.087
51,2023-06-30,000906,中证800,CSI 800,600115,中国东航,"China Eastern Airlines Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.127
52,2023-06-30,000906,中证800,CSI 800,600104,上汽集团,SAIC Motor Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.258
53,2023-06-30,000906,中证800,CSI 800,600031,三一重工,Sany Heavy Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.385
54,2023-06-30,000906,中证800,CSI 800,600546,山煤国际,"Shanxi Coal International Energy Group Co., Ltd",上海证券交易所,Shanghai Stock Exchange,0.056
55,2023-06-30,000906,中证800,CSI 800,600352,浙江龙盛,Zhejiang Longsheng Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.095
56,2023-06-30,000906,中证800,CSI 800,000958,电投产融,"SPIC Industry-Finance Holdings Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.027
57,2023-06-30,000906,中证800,CSI 800,000960,锡业股份,Yunnan Tin Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.06
58,2023-06-30,000906,中证800,CSI 800,000967,盈峰环境,Infore Environment Technology Group Co. Ltd.,深圳证券交易所,Shenzhen Stock Exchange,0.025
59,2023-06-30,000906,中证800,CSI 800,000970,中科三环,Beijing Zhong Ke San Huan High-Tech Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.049
60,2023-06-30,000906,中证800,CSI 800,000977,浪潮信息,"Inspur Electronic Information Industry Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.195
61,2023-06-30,000906,中证800,CSI 800,000537,广宇发展,Tianjin Guangyu Development Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.025
62,2023-06-30,000906,中证800,CSI 800,000547,航天发展,"Addsino Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.05
63,2023-06-30,000906,中证800,CSI 800,000553,安道麦A,ADAMA Ltd.,深圳证券交易所,Shenzhen Stock Exchange,0.014
64,2023-06-30,000906,中证800,CSI 800,002202,金风科技,Xinjiang Goldwind Science & Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.114
65,2023-06-30,000906,中证800,CSI 800,601179,中国西电,China XD Electric Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.043
66,2023-06-30,000906,中证800,CSI 800,300059,东方财富,East Money Information Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.701
67,2023-06-30,000906,中证800,CSI 800,002423,中粮资本,"COFCO CAPITAL HOLDINGS CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.029
68,2023-06-30,000906,中证800,CSI 800,002422,科伦药业,Sichuan Kelun Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.136
69,2023-06-30,000906,中证800,CSI 800,002463,沪电股份,Wus Printed Circuit (Kunshan) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.109
70,2023-06-30,000906,中证800,CSI 800,601818,光大银行,China Everbright Bank Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.222
71,2023-06-30,000906,中证800,CSI 800,000987,越秀资本,"GUANGZHOU YUEXIU CAPITAL HOLDINGS GROUP CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.037
72,2023-06-30,000906,中证800,CSI 800,000997,新 大 陆,"Newland Digital Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.061
73,2023-06-30,000906,中证800,CSI 800,600487,亨通光电,"Hengtong Optic-Electric Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.113
74,2023-06-30,000906,中证800,CSI 800,600406,国电南瑞,"NARI Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.361
75,2023-06-30,000906,中证800,CSI 800,600021,上海电力,Shanghai Electric Power Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.059
76,2023-06-30,000906,中证800,CSI 800,000830,鲁西化工,"Luxi Chemical Group Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.047
77,2023-06-30,000906,中证800,CSI 800,600755,厦门国贸,Xiamen International Trade Group Corp Ltd,上海证券交易所,Shanghai Stock Exchange,0.04
78,2023-06-30,000906,中证800,CSI 800,600760,中航沈飞,AVIC SHENYANG AIRCRAFT COMPANY LIMITED,上海证券交易所,Shanghai Stock Exchange,0.193
79,2023-06-30,000906,中证800,CSI 800,600795,国电电力,GD Power Development Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.133
80,2023-06-30,000906,中证800,CSI 800,600060,海信视像,"Hisense Visual Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.076
81,2023-06-30,000906,中证800,CSI 800,600056,中国医药,"China Meheco Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.038
82,2023-06-30,000906,中证800,CSI 800,600061,国投资本,"SDIC Capital Co., Ltd",上海证券交易所,Shanghai Stock Exchange,0.071
83,2023-06-30,000906,中证800,CSI 800,600398,海澜之家,"Heilan Home Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.046
84,2023-06-30,000906,中证800,CSI 800,600399,抚顺特钢,Fushun Special Steel Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.063
85,2023-06-30,000906,中证800,CSI 800,600369,西南证券,Southwest Securities Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.047
86,2023-06-30,000906,中证800,CSI 800,600309,万华化学,"Wanhua Chemical Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.644
87,2023-06-30,000906,中证800,CSI 800,600378,昊华科技,"Haohua Chemical Science & Technology Corp., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.04
88,2023-06-30,000906,中证800,CSI 800,600390,五矿资本,Minmetals Capital Company Limited,上海证券交易所,Shanghai Stock Exchange,0.047
89,2023-06-30,000906,中证800,CSI 800,600820,隧道股份,Shanghai Tunnel Engineering Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.051
90,2023-06-30,000906,中证800,CSI 800,600095,湘财股份,"XIANGCAI CO.,LTD",上海证券交易所,Shanghai Stock Exchange,0.026
91,2023-06-30,000906,中证800,CSI 800,600096,云天化,Yunnan Yuntianhua Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.085
92,2023-06-30,000906,中证800,CSI 800,600109,国金证券,Sinolink Securities Co. Ltd.,上海证券交易所,Shanghai Stock Exchange,0.088
93,2023-06-30,000906,中证800,CSI 800,600118,中国卫星,China Spacesat Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.065
94,2023-06-30,000906,中证800,CSI 800,600111,北方稀土,"China Northern Rare Earth (Group) High-Tech Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.236
95,2023-06-30,000906,中证800,CSI 800,600655,豫园股份,"SHANGHAI YUYUAN TOURIST MART (GROUP) CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.052
96,2023-06-30,000906,中证800,CSI 800,600667,太极实业,Wuxi Taiji Industrial Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.042
97,2023-06-30,000906,中证800,CSI 800,600673,东阳光,"GUANGDONG HEC TECHNOLOGY HOLDING CO., LTD",上海证券交易所,Shanghai Stock Exchange,0.042
98,2023-06-30,000906,中证800,CSI 800,600699,均胜电子,Ningbo Joyson Electronic Corp.,上海证券交易所,Shanghai Stock Exchange,0.066
99,2023-06-30,000906,中证800,CSI 800,600809,山西汾酒,Shanxi Xinghuacun Fen Wine Factory Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.352
100,2023-06-30,000906,中证800,CSI 800,600737,中粮糖业,"COFCO SUGAR HOLDING CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,0.034
101,2023-06-30,000906,中证800,CSI 800,600460,士兰微,Hangzhou Silan Microelectronics Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.1
102,2023-06-30,000906,中证800,CSI 800,600563,法拉电子,"Xiamen Faratronic Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.072
103,2023-06-30,000906,中证800,CSI 800,600030,中信证券,CITIC Securities Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.752
104,2023-06-30,000906,中证800,CSI 800,600803,新奥股份,"ENN Ecological Holdings Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.069
105,2023-06-30,000906,中证800,CSI 800,600521,华海药业,Zhejiang Huahai Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.064
106,2023-06-30,000906,中证800,CSI 800,600739,辽宁成大,Liaoning Cheng Da Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.055
107,2023-06-30,000906,中证800,CSI 800,002019,亿帆医药,"YIFAN PHARMACEUTICAL CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.042
108,2023-06-30,000906,中证800,CSI 800,600500,中化国际,Sinochem International Corp,上海证券交易所,Shanghai Stock Exchange,0.031
109,2023-06-30,000906,中证800,CSI 800,600362,江西铜业,Jiangxi Copper Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.077
110,2023-06-30,000906,中证800,CSI 800,600299,安迪苏,Bluestar Adisseo Company,上海证券交易所,Shanghai Stock Exchange,0.012
111,2023-06-30,000906,中证800,CSI 800,600008,首创环保,"Beijing Capital Eco-Environment Protection GroupCo.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.049
112,2023-06-30,000906,中证800,CSI 800,600258,首旅酒店,"BTG Hotels (Group) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.05
113,2023-06-30,000906,中证800,CSI 800,600233,圆通速递,"YTO Express Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.098
114,2023-06-30,000906,中证800,CSI 800,600585,海螺水泥,Anhui Conch Cement Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.222
115,2023-06-30,000906,中证800,CSI 800,600373,中文传媒,Chinese Universe Publishing And Media Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.035
116,2023-06-30,000906,中证800,CSI 800,600350,山东高速,Shandong Hi-speed Company Limited,上海证券交易所,Shanghai Stock Exchange,0.017
117,2023-06-30,000906,中证800,CSI 800,600598,北大荒,Heilongjiang Agriculture Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.037
118,2023-06-30,000906,中证800,CSI 800,600036,招商银行,China Merchants Bank Co Ltd,上海证券交易所,Shanghai Stock Exchange,1.578
119,2023-06-30,000906,中证800,CSI 800,600486,扬农化工,Jiangsu Yangnong Chemical Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.063
120,2023-06-30,000906,中证800,CSI 800,600415,小商品城,Zhejiang China Commodities City Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.091
121,2023-06-30,000906,中证800,CSI 800,600582,天地科技,Tiandi Science & Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.038
122,2023-06-30,000906,中证800,CSI 800,600536,中国软件,China National Software & Service Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.11
123,2023-06-30,000906,中证800,CSI 800,600529,山东药玻,Shandong Pharmaceutical Glass Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.056
124,2023-06-30,000906,中证800,CSI 800,600580,卧龙电驱,"Wolong Electric Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.052
125,2023-06-30,000906,中证800,CSI 800,000930,中粮科技,"COFCO BIOTECHNOLOGY CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.029
126,2023-06-30,000906,中证800,CSI 800,000932,华菱钢铁,Hunan Valin Steel Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.077
127,2023-06-30,000906,中证800,CSI 800,000975,银泰黄金,"Yintai Gold Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.076
128,2023-06-30,000906,中证800,CSI 800,000988,华工科技,Huagong Tech Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.149
129,2023-06-30,000906,中证800,CSI 800,000998,隆平高科,Yuan Longping High-tech Agriculture Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.063
130,2023-06-30,000906,中证800,CSI 800,000728,国元证券,Guoyuan Securities Company Limited,深圳证券交易所,Shenzhen Stock Exchange,0.066
131,2023-06-30,000906,中证800,CSI 800,000738,航发控制,"AECC AERO-ENGINE CONTROL CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.062
132,2023-06-30,000906,中证800,CSI 800,000739,普洛药业,"Apeloa Pharmaceutical Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.041
133,2023-06-30,000906,中证800,CSI 800,000750,国海证券,"Sealand Securities Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.05
134,2023-06-30,000906,中证800,CSI 800,000768,中航西飞,AVIC XI'AN AIRCRAFT INDUSTRY GROUP COMPANY LTD.,深圳证券交易所,Shenzhen Stock Exchange,0.145
135,2023-06-30,000906,中证800,CSI 800,000776,广发证券,"GF Securities Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.169
136,2023-06-30,000906,中证800,CSI 800,000785,居然之家,"EASYHOME NEW RETAIL GROUP CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.029
137,2023-06-30,000906,中证800,CSI 800,000792,盐湖股份,Qinghai Salt Lake Industry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.405
138,2023-06-30,000906,中证800,CSI 800,600566,济川药业,"HUBEI JUMPCAN PHARMACEUTICAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.042
139,2023-06-30,000906,中证800,CSI 800,600498,烽火通信,Fiberhome Telecommunication Technologies Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.056
140,2023-06-30,000906,中证800,CSI 800,600418,江淮汽车,Anhui Jianghuai Automobile Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.086
141,2023-06-30,000906,中证800,CSI 800,600519,贵州茅台,Kweichow Moutai Co Ltd,上海证券交易所,Shanghai Stock Exchange,4.135
142,2023-06-30,000906,中证800,CSI 800,600879,航天电子,"China Aerospace Times Electronics Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.072
143,2023-06-30,000906,中证800,CSI 800,600875,东方电气,Dongfang Electric Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.081
144,2023-06-30,000906,中证800,CSI 800,600764,中国海防,China Shipbuilding Industry Group and Marine Defense Information Against Limited,上海证券交易所,Shanghai Stock Exchange,0.023
145,2023-06-30,000906,中证800,CSI 800,600765,中航重机,Avic Heavy Machinery Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.106
146,2023-06-30,000906,中证800,CSI 800,600782,新钢股份,"Xinyu Iron & Steel Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.028
147,2023-06-30,000906,中证800,CSI 800,600704,物产中大,Zhejiang Material Industrial Zhongda Yuantong Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.06
148,2023-06-30,000906,中证800,CSI 800,600718,东软集团,Neusoft Corporation,上海证券交易所,Shanghai Stock Exchange,0.035
149,2023-06-30,000906,中证800,CSI 800,600089,特变电工,TBEA Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.337
150,2023-06-30,000906,中证800,CSI 800,600884,杉杉股份,Ningbo Shanshan Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.067
151,2023-06-30,000906,中证800,CSI 800,600885,宏发股份,"Hongfa Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.103
152,2023-06-30,000906,中证800,CSI 800,600887,伊利股份,Inner Mongolia Yili Industrial Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.702
153,2023-06-30,000906,中证800,CSI 800,600893,航发动力,AVIC AVIATION ENGINE CORPORATION PLC.,上海证券交易所,Shanghai Stock Exchange,0.219
154,2023-06-30,000906,中证800,CSI 800,600895,张江高科,Shanghai Zhangjiang Hi-tech Park Development Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.042
155,2023-06-30,000906,中证800,CSI 800,600705,中航产融,"AVIC Industry-Finance Holdings Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.079
156,2023-06-30,000906,中证800,CSI 800,600707,彩虹股份,Irico Display Devices Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.027
157,2023-06-30,000906,中证800,CSI 800,600801,华新水泥,Huaxin Cement Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.033
158,2023-06-30,000906,中证800,CSI 800,600535,天士力,"TASLY PHARMACEUTICAL GROUP CO.,LTD",上海证券交易所,Shanghai Stock Exchange,0.051
159,2023-06-30,000906,中证800,CSI 800,600597,光明乳业,Bright Dairy & Food Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.028
160,2023-06-30,000906,中证800,CSI 800,600516,方大炭素,"Fangda Carbon New Material Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.068
161,2023-06-30,000906,中证800,CSI 800,600050,中国联通,China United Network Communications Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.357
162,2023-06-30,000906,中证800,CSI 800,600499,科达制造,"Keda Industrial Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.06
163,2023-06-30,000906,中证800,CSI 800,600549,厦门钨业,Xiamen Tungsten Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.063
164,2023-06-30,000906,中证800,CSI 800,600511,国药股份,China National Medicines Corp Ltd,上海证券交易所,Shanghai Stock Exchange,0.057
165,2023-06-30,000906,中证800,CSI 800,600085,同仁堂,Beijing Tongrentang Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.154
166,2023-06-30,000906,中证800,CSI 800,000807,云铝股份,Yunnan Aluminium Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.103
167,2023-06-30,000906,中证800,CSI 800,300142,沃森生物,Walvax Biotechnology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.165
168,2023-06-30,000906,中证800,CSI 800,601158,重庆水务,Chongqing Water Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.012
169,2023-06-30,000906,中证800,CSI 800,002056,横店东磁,Hengdian Group DMEGC Magnetics Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.058
170,2023-06-30,000906,中证800,CSI 800,002185,华天科技,Tianshui Huatian Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.092
171,2023-06-30,000906,中证800,CSI 800,000651,格力电器,"Gree Electric Appliances,Inc. of Zhuhai",深圳证券交易所,Shenzhen Stock Exchange,0.64
172,2023-06-30,000906,中证800,CSI 800,000661,长春高新,Chang Chun High and New Technology Industry (Group) Inc.,深圳证券交易所,Shenzhen Stock Exchange,0.172
173,2023-06-30,000906,中证800,CSI 800,000683,远兴能源,"Inner Mongolia Yuan Xing Energy Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.071
174,2023-06-30,000906,中证800,CSI 800,000703,恒逸石化,Hengyi Petrochemical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.058
175,2023-06-30,000906,中证800,CSI 800,000708,中信特钢,"CITIC Pacific Special Steel Group Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.062
176,2023-06-30,000906,中证800,CSI 800,000733,振华科技,China Zhenhua (Group) Science & Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.136
177,2023-06-30,000906,中证800,CSI 800,000778,新兴铸管,Xinxing Ductile Iron Pipes Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.038
178,2023-06-30,000906,中证800,CSI 800,000858,五 粮 液,Wuliangye Yibin Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,1.236
179,2023-06-30,000906,中证800,CSI 800,000878,云南铜业,Yunnan Copper Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.052
180,2023-06-30,000906,中证800,CSI 800,002027,分众传媒,"Focus Media Information Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.268
181,2023-06-30,000906,中证800,CSI 800,002028,思源电气,"Siyuan Electric Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.111
